id,Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
SP6073,9,97,No,5,7,95.0
SP1098,1,71,No,8,6,46.0
SP484,5,73,No,7,4,59.0
SP2958,7,42,No,6,7,31.0
SP9068,2,53,No,5,2,24.0
SP9170,6,68,No,4,0,53.0
SP3577,2,44,No,8,8,28.0
SP1546,5,58,Yes,4,5,43.0
SP7478,1,67,Yes,7,2,39.0
SP926,5,76,No,6,6,61.0
SP3780,7,53,No,5,9,45.0
SP9020,5,51,Yes,7,0,37.0
SP1276,1,68,No,6,8,42.0
SP9162,3,91,Yes,8,2,73.0
SP5552,9,74,Yes,9,6,74.0
SP2304,7,91,No,8,7,79.0
SP557,4,62,No,7,4,44.0
SP2236,2,98,No,8,0,76.0
SP7298,7,50,Yes,6,5,42.0
SP183,1,77,No,6,4,54.0
SP4093,9,44,Yes,8,6,39.0
SP6252,8,43,Yes,4,5,35.0
SP3233,2,60,No,4,0,32.0
SP9253,2,45,Yes,6,0,19.0
SP5950,3,48,No,7,1,26.0
SP1387,8,87,No,5,8,81.0
SP5395,5,50,No,8,7,37.0
SP4982,4,81,Yes,9,8,67.0
SP1520,9,70,No,9,3,70.0
SP7300,8,54,Yes,6,1,46.0
SP341,5,50,Yes,8,3,38.0
SP7469,4,69,Yes,5,1,50.0
SP8269,9,53,Yes,6,9,49.0
SP6298,6,68,No,5,5,55.0
SP188,8,61,No,8,9,56.0
SP1971,7,59,No,9,1,47.0
SP1539,4,63,Yes,6,2,46.0
SP4511,5,68,Yes,8,7,54.0
SP2586,1,47,No,8,9,24.0
SP9753,4,64,Yes,8,8,48.0
SP1411,4,69,No,4,0,50.0
SP9550,6,96,No,9,7,87.0
SP1969,9,46,No,7,5,43.0
SP6314,6,99,Yes,5,6,85.0
SP6680,7,87,No,8,6,79.0
SP4164,8,48,Yes,7,1,38.0
SP7632,2,79,No,9,0,58.0
SP3426,7,61,Yes,4,7,56.0
SP6291,4,61,Yes,6,7,46.0
SP8430,6,81,Yes,4,5,71.0
SP7009,8,52,Yes,6,3,45.0
SP6100,7,47,No,5,6,39.0
SP9051,8,78,No,6,4,72.0
SP9460,2,42,Yes,4,5,15.0
SP7922,5,86,Yes,6,8,73.0
SP3965,9,85,Yes,9,6,87.0
SP7333,9,54,Yes,6,7,51.0
SP1892,1,70,No,6,3,42.0
SP8638,3,92,No,9,7,74.0
SP9223,7,66,No,9,7,60.0
SP8206,3,81,No,4,7,59.0
SP9357,4,64,No,9,1,47.0
SP1958,1,85,No,9,6,67.0
SP3403,9,79,Yes,7,3,78.0
SP9408,2,64,Yes,7,0,42.0
SP3510,6,82,No,8,2,71.0
SP9595,9,87,Yes,8,5,87.0
SP5445,5,47,No,7,9,34.0
SP7146,8,48,No,8,2,39.0
SP6605,4,77,No,6,7,58.0
SP9701,4,66,No,8,6,47.0
SP9711,1,48,No,6,8,25.0
SP4060,9,72,Yes,8,0,69.0
SP3566,2,52,Yes,8,1,27.0
SP904,9,55,Yes,7,5,53.0
SP4112,6,67,Yes,9,7,57.0
SP5795,9,77,Yes,4,2,74.0
SP9667,9,41,No,7,5,40.0
SP7548,3,69,No,8,2,49.0
SP7563,4,65,Yes,5,4,45.0
SP9739,6,79,No,5,1,70.0
SP1036,8,91,No,9,5,90.0
SP2115,3,52,Yes,5,7,37.0
SP4737,6,57,No,8,4,41.0
SP6393,2,84,Yes,4,6,63.0
SP4691,8,58,No,5,3,50.0
SP6219,5,67,No,8,0,51.0
SP7730,1,88,No,5,9,62.0
SP6006,8,92,No,7,2,83.0
SP8388,1,85,Yes,6,9,62.0
SP402,6,93,Yes,5,3,79.0
SP1042,2,46,Yes,8,6,25.0
SP348,7,56,Yes,8,2,44.0
SP2316,6,78,Yes,4,2,70.0
SP5312,6,89,Yes,7,0,74.0
SP1911,4,99,No,6,8,86.0
SP2729,7,65,Yes,4,4,58.0
SP1835,8,95,Yes,9,6,93.0
SP1267,3,53,Yes,4,3,31.0
SP9758,2,61,Yes,9,2,40.0
SP9128,4,50,No,6,8,33.0
SP4609,7,92,Yes,8,0,86.0
SP9998,8,92,Yes,8,3,88.0
SP6906,3,80,Yes,7,0,61.0
SP2856,8,90,Yes,5,3,81.0
SP5915,3,74,Yes,6,0,56.0
SP6658,3,43,No,6,7,21.0
SP349,9,44,No,4,7,37.0
SP8168,8,72,Yes,7,2,67.0
SP8143,5,85,Yes,5,7,73.0
SP395,3,96,Yes,6,8,79.0
SP8866,5,92,No,5,8,79.0
SP9946,2,75,Yes,7,6,58.0
SP7417,6,99,Yes,8,6,92.0
SP2541,6,63,No,9,9,55.0
SP1709,2,92,Yes,5,3,68.0
SP9806,5,73,Yes,6,0,59.0
SP5783,2,58,No,9,7,37.0
SP4027,8,60,Yes,5,0,56.0
SP6924,3,69,Yes,7,3,50.0
SP6249,3,90,No,5,9,69.0
SP9531,6,55,Yes,6,4,43.0
SP9904,3,66,No,7,8,45.0
SP9955,4,85,Yes,7,1,69.0
SP2522,7,90,No,4,8,77.0
SP2084,7,69,Yes,5,8,60.0
SP88,6,76,Yes,6,7,66.0
SP5882,6,40,No,9,9,29.0
SP243,6,87,Yes,5,3,73.0
SP2698,1,92,Yes,4,6,67.0
SP8688,9,63,No,9,3,61.0
SP1027,3,71,Yes,5,9,50.0
SP3937,1,81,No,9,7,54.0
SP1291,8,59,No,9,2,55.0
SP1743,3,55,No,4,8,36.0
SP5744,2,41,Yes,8,3,15.0
SP3046,6,71,Yes,7,3,61.0
SP9447,9,57,Yes,5,4,58.0
SP1060,4,49,Yes,8,8,32.0
SP8754,9,47,Yes,7,2,47.0
SP9372,5,98,No,6,1,82.0
SP459,3,79,Yes,9,2,63.0
SP3864,4,95,No,4,3,77.0
SP879,1,60,No,7,5,36.0
SP1229,4,67,Yes,6,5,49.0
SP4011,3,43,Yes,6,7,23.0
SP6632,1,96,No,9,6,75.0
SP4482,2,73,No,7,0,51.0
SP8733,5,73,No,5,1,57.0
SP5301,8,59,No,7,3,58.0
SP5038,1,69,Yes,5,3,41.0
SP3294,3,92,No,9,5,72.0
SP1988,7,66,No,8,1,59.0
SP8181,1,65,No,7,5,38.0
SP9715,1,67,No,4,6,39.0
SP6668,1,42,No,7,1,14.0
SP10,1,88,No,7,2,62.0
SP1321,9,48,Yes,7,5,44.0
SP9555,9,45,Yes,7,4,43.0
SP1071,2,81,Yes,4,9,58.0
SP5958,2,86,Yes,4,3,61.0
SP3662,9,45,No,9,4,39.0
SP4928,7,40,Yes,9,6,34.0
SP6902,3,90,Yes,5,8,70.0
SP2673,4,82,Yes,7,4,67.0
SP6377,7,79,No,5,8,70.0
SP824,5,84,No,5,8,70.0
SP6,2,87,Yes,6,7,63.0
SP5846,5,95,No,6,4,83.0
SP1273,1,57,Yes,4,9,32.0
SP1330,4,58,No,4,8,42.0
SP4475,3,79,Yes,6,0,59.0
SP5566,9,78,No,7,4,76.0
SP4546,8,52,No,8,8,50.0
SP8129,5,41,Yes,9,6,29.0
SP9440,9,74,Yes,7,6,73.0
SP4938,5,89,Yes,5,2,76.0
SP131,2,76,Yes,5,6,56.0
SP106,6,94,No,8,8,87.0
SP9087,8,40,No,7,3,33.0
SP8795,7,61,No,8,5,52.0
SP4143,3,68,No,7,3,43.0
SP3632,6,58,No,6,5,48.0
SP7196,5,58,No,7,4,42.0
SP7689,1,94,Yes,9,9,74.0
SP1883,7,46,Yes,5,5,37.0
SP4397,3,47,Yes,4,1,28.0
SP4347,1,45,No,7,2,15.0
SP5912,5,73,No,7,8,61.0
SP7213,8,99,No,9,6,96.0
SP1641,6,45,Yes,8,3,34.0
SP1340,1,42,Yes,8,9,13.0
SP3171,2,82,Yes,9,4,65.0
SP3839,3,91,Yes,8,8,73.0
SP8491,6,66,Yes,7,7,58.0
SP3671,2,97,No,7,0,76.0
SP8240,7,70,No,9,5,62.0
SP7924,5,74,Yes,5,0,57.0
SP4902,7,68,No,9,8,60.0
SP5663,5,52,No,5,6,33.0
SP9533,3,48,Yes,6,6,28.0
SP8698,8,49,Yes,6,3,42.0
SP2286,3,88,No,9,0,67.0
SP2113,5,68,No,4,2,52.0
SP969,9,77,No,7,3,74.0
SP773,6,93,Yes,5,5,83.0
SP4283,4,79,Yes,6,9,65.0
SP1384,2,95,No,9,7,76.0
SP8177,1,42,No,4,3,11.0
SP2326,1,56,No,4,1,29.0
SP4414,4,67,No,5,6,48.0
SP5951,2,78,Yes,8,4,56.0
SP9027,2,68,No,8,4,41.0
SP2550,2,49,No,6,6,27.0
SP6253,3,99,No,6,6,79.0
SP9400,5,44,Yes,4,6,25.0
SP7431,4,96,No,5,5,72.0
SP1336,3,54,No,9,7,35.0
SP5991,2,98,No,9,6,78.0
SP4152,4,74,No,9,0,60.0
SP8757,9,67,Yes,4,3,64.0
SP529,8,60,No,4,7,54.0
SP4568,1,91,Yes,5,0,63.0
SP7743,7,53,Yes,5,5,45.0
SP6302,9,55,No,4,4,49.0
SP5111,9,74,No,8,5,74.0
SP2750,7,83,Yes,9,8,77.0
SP3975,7,65,No,5,9,57.0
SP4700,5,54,Yes,4,3,41.0
SP2141,2,43,Yes,7,8,21.0
SP344,3,57,No,4,5,34.0
SP1404,5,88,Yes,6,2,73.0
SP7643,1,79,No,9,6,53.0
SP4156,7,42,Yes,9,8,38.0
SP7353,8,79,Yes,6,8,71.0
SP9383,3,95,No,7,5,75.0
SP9423,6,66,No,8,8,58.0
SP1785,5,40,No,4,9,23.0
SP7307,4,79,No,4,4,60.0
SP8414,6,98,No,5,9,87.0
SP4824,6,81,Yes,5,2,67.0
SP7295,8,84,No,8,1,81.0
SP3813,6,53,Yes,7,8,43.0
SP4752,9,91,Yes,8,6,89.0
SP199,3,85,Yes,6,3,68.0
SP810,7,82,Yes,6,9,75.0
SP6768,7,96,Yes,6,1,87.0
SP1250,5,65,Yes,6,9,51.0
SP411,8,63,No,8,7,60.0
SP4389,8,73,No,4,5,62.0
SP1394,3,87,Yes,8,1,68.0
SP2817,4,81,No,8,1,66.0
SP6557,2,41,No,4,1,13.0
SP9914,9,57,Yes,8,3,51.0
SP4382,3,97,Yes,6,1,75.0
SP7670,3,61,No,9,9,43.0
SP943,1,82,No,7,6,55.0
SP1916,7,72,Yes,5,8,63.0
SP2495,1,89,Yes,5,5,64.0
SP3056,1,42,No,8,9,21.0
SP8463,5,83,No,7,2,70.0
SP936,9,66,Yes,8,0,63.0
SP2570,9,74,No,8,6,71.0
SP1218,8,79,No,8,8,75.0
SP7736,1,55,No,7,3,28.0
SP8779,9,70,Yes,4,6,64.0
SP4220,6,58,Yes,5,7,43.0
SP17,2,93,Yes,5,6,71.0
SP7454,9,61,No,4,8,57.0
SP9252,5,60,Yes,4,0,46.0
SP2916,9,67,No,5,9,64.0
SP1688,5,79,Yes,6,1,64.0
SP1054,7,91,Yes,6,3,82.0
SP2573,6,64,Yes,5,1,55.0
SP6631,4,45,No,7,1,25.0
SP9277,7,92,Yes,6,6,85.0
SP8461,9,83,Yes,6,5,81.0
SP6790,6,41,No,5,9,34.0
SP3829,2,70,No,6,8,50.0
SP4579,3,75,No,5,8,54.0
SP439,6,72,Yes,8,5,59.0
SP942,5,65,No,9,0,54.0
SP8893,4,90,Yes,8,5,71.0
SP149,9,57,No,8,3,52.0
SP5473,5,88,No,4,4,76.0
SP1059,6,80,Yes,6,0,65.0
SP1328,1,97,No,5,5,68.0
SP3481,3,57,No,9,0,38.0
SP8274,9,75,No,8,7,69.0
SP2920,9,53,Yes,4,9,48.0
SP2950,8,93,No,8,4,88.0
SP8597,1,80,Yes,7,9,57.0
SP4062,8,75,No,4,1,66.0
SP8244,7,72,Yes,9,4,69.0
SP8936,7,80,Yes,5,8,71.0
SP5447,9,88,Yes,8,5,87.0
SP6980,3,40,Yes,8,2,18.0
SP9208,6,54,No,7,3,43.0
SP4216,8,60,Yes,4,0,48.0
SP8842,8,67,Yes,5,8,61.0
SP8691,6,40,No,5,2,27.0
SP782,1,79,No,4,5,52.0
SP8359,7,71,No,8,6,63.0
SP7108,7,97,No,8,4,90.0
SP724,1,92,No,9,9,71.0
SP9054,2,45,No,4,7,21.0
SP878,3,88,Yes,5,0,70.0
SP4792,6,94,Yes,5,1,77.0
SP9229,5,89,Yes,7,1,76.0
SP4564,2,63,Yes,4,5,41.0
SP864,2,87,Yes,4,5,62.0
SP7620,6,76,No,6,4,67.0
SP2371,8,86,Yes,5,9,78.0
SP9653,6,76,Yes,8,0,61.0
SP3696,7,94,No,5,5,83.0
SP4858,5,80,No,6,0,61.0
SP8283,6,58,Yes,8,8,49.0
SP2606,3,68,No,4,8,45.0
SP7968,2,97,No,5,8,76.0
SP7110,7,87,Yes,8,2,79.0
SP2183,4,54,No,8,9,38.0
SP3381,2,48,Yes,7,6,25.0
SP4660,8,51,No,8,1,42.0
SP7192,3,73,Yes,6,9,50.0
SP1632,7,62,Yes,8,7,54.0
SP1677,9,57,No,7,1,50.0
SP4601,9,63,No,8,9,62.0
SP4034,9,95,Yes,7,2,93.0
SP4371,3,54,No,7,6,32.0
SP2393,3,44,No,7,5,23.0
SP5856,1,91,Yes,9,5,67.0
SP5061,1,54,Yes,5,8,27.0
SP3681,1,69,Yes,4,0,39.0
SP1577,4,81,Yes,5,4,63.0
SP9578,6,84,No,9,0,75.0
SP5096,1,40,Yes,4,2,13.0
SP4802,6,60,No,8,7,50.0
SP6754,7,78,Yes,6,2,65.0
SP5085,6,99,Yes,5,2,89.0
SP1024,4,95,Yes,8,3,82.0
SP6281,2,57,No,4,3,35.0
SP4881,1,96,No,8,2,74.0
SP9391,7,84,No,9,6,78.0
SP6969,2,59,Yes,5,9,40.0
SP9980,9,93,No,6,1,87.0
SP6030,3,86,Yes,5,1,67.0
SP2519,1,56,No,4,9,28.0
SP6392,9,74,Yes,7,9,72.0
SP9786,4,82,No,8,2,69.0
SP1573,3,87,No,6,6,66.0
SP8781,6,74,No,7,6,65.0
SP6503,3,88,Yes,9,7,74.0
SP8466,7,74,Yes,5,7,66.0
SP8718,2,88,Yes,9,6,65.0
SP6102,5,88,No,5,8,76.0
SP3262,1,56,Yes,6,4,26.0
SP7598,7,79,No,7,5,72.0
SP5651,4,43,No,8,2,25.0
SP1885,7,93,Yes,7,2,86.0
SP6040,3,76,Yes,8,1,58.0
SP7984,3,80,No,4,9,58.0
SP8648,3,52,Yes,5,7,33.0
SP6559,3,79,No,6,1,56.0
SP2503,3,43,Yes,7,2,21.0
SP6499,7,47,Yes,9,6,41.0
SP5748,1,77,Yes,7,5,53.0
SP2329,3,70,Yes,8,1,47.0
SP8169,9,87,Yes,6,5,85.0
SP652,2,76,No,6,1,53.0
SP8770,2,85,Yes,8,5,62.0
SP7095,5,87,Yes,6,8,76.0
SP5503,6,63,No,6,6,53.0
SP2231,1,88,Yes,6,1,63.0
SP9494,4,98,Yes,9,8,83.0
SP8526,2,84,Yes,6,5,61.0
SP468,9,81,Yes,9,9,77.0
SP4717,1,98,No,8,9,70.0
SP7517,2,57,Yes,4,6,32.0
SP537,3,44,Yes,9,3,24.0
SP6366,7,49,No,6,0,42.0
SP8154,5,40,Yes,7,8,26.0
SP6112,9,58,Yes,9,4,57.0
SP2129,7,68,No,6,9,61.0
SP5052,5,76,No,6,8,66.0
SP3324,1,55,No,7,9,30.0
SP4712,6,75,Yes,4,1,63.0
SP605,2,56,No,6,0,28.0
SP7845,1,88,No,5,0,60.0
SP5760,2,76,Yes,9,8,58.0
SP2926,5,99,Yes,9,3,89.0
SP8725,2,89,Yes,9,4,67.0
SP3144,6,44,No,9,9,34.0
SP9706,3,47,No,9,2,27.0
SP7005,9,41,Yes,4,9,35.0
SP3018,6,94,No,4,9,81.0
SP9540,9,74,Yes,6,5,69.0
SP396,8,58,No,6,6,54.0
SP6893,6,90,Yes,9,3,79.0
SP4363,3,92,No,8,0,74.0
SP3572,1,52,No,7,6,27.0
SP6004,6,87,No,5,2,70.0
SP9127,5,80,No,9,3,65.0
SP6808,2,44,Yes,5,9,25.0
SP3613,5,82,No,8,3,66.0
SP5266,5,90,No,4,8,75.0
SP4059,7,97,Yes,8,8,93.0
SP1994,2,63,Yes,8,6,44.0
SP7144,6,56,No,5,7,47.0
SP7346,1,90,Yes,8,5,65.0
SP9227,8,70,Yes,8,1,64.0
SP9888,8,55,No,5,1,46.0
SP6153,7,62,Yes,8,0,56.0
SP3713,7,49,No,9,0,40.0
SP9122,8,48,No,9,0,37.0
SP774,3,44,No,5,1,20.0
SP1345,2,52,No,8,4,31.0
SP6868,8,53,No,7,1,43.0
SP1944,9,79,No,4,1,75.0
SP1466,4,47,Yes,9,6,30.0
SP9956,2,53,Yes,7,4,27.0
SP7773,7,70,Yes,4,3,60.0
SP5548,6,47,Yes,8,4,37.0
SP8553,8,93,Yes,9,7,88.0
SP5585,7,65,Yes,8,9,55.0
SP8853,6,56,No,4,6,39.0
SP8898,1,80,No,7,1,51.0
SP7812,1,47,No,4,0,19.0
SP7048,7,93,No,9,3,84.0
SP3173,8,93,No,6,0,88.0
SP9063,4,86,No,8,4,71.0
SP8747,5,81,Yes,5,3,68.0
SP4920,7,47,Yes,9,9,40.0
SP7858,1,66,Yes,6,1,39.0
SP2019,1,64,No,5,9,38.0
SP4927,9,58,No,9,1,53.0
SP3047,2,91,Yes,4,7,68.0
SP5023,5,51,Yes,8,8,39.0
SP8514,5,85,Yes,6,1,68.0
SP7103,4,98,No,7,3,80.0
SP3824,1,82,Yes,6,0,56.0
SP1492,1,64,No,7,7,38.0
SP71,7,41,Yes,4,2,29.0
SP5051,9,88,No,9,1,87.0
SP9043,6,46,No,4,0,33.0
SP1093,1,87,Yes,8,2,61.0
SP5260,4,98,Yes,7,9,83.0
SP860,5,94,Yes,8,9,81.0
SP7993,9,42,Yes,8,9,44.0
SP6000,3,73,Yes,8,1,54.0
SP2243,2,74,No,5,0,51.0
SP1561,8,52,No,4,3,41.0
SP5789,4,55,No,5,5,36.0
SP3579,7,91,Yes,8,6,88.0
SP4577,6,69,No,9,5,55.0
SP6376,4,69,Yes,6,6,54.0
SP7712,1,79,Yes,9,4,53.0
SP8644,9,79,Yes,6,9,78.0
SP7327,8,97,No,8,1,91.0
SP9470,2,96,Yes,6,1,76.0
SP3459,8,66,No,8,6,59.0
SP7312,7,42,Yes,9,1,37.0
SP9942,1,59,No,7,0,33.0
SP3036,3,93,No,8,4,76.0
SP4941,4,83,No,4,1,62.0
SP5648,1,71,No,9,6,44.0
SP7766,4,60,No,8,1,40.0
SP8191,1,75,Yes,9,5,51.0
SP4033,7,57,Yes,4,3,47.0
SP1647,5,83,No,8,2,68.0
SP6585,3,61,No,4,5,41.0
SP6877,1,72,Yes,4,1,44.0
SP2089,8,45,Yes,9,9,44.0
SP8584,3,78,Yes,8,2,63.0
SP4214,3,84,Yes,4,6,68.0
SP5983,4,71,Yes,8,9,55.0
SP2063,9,49,No,9,3,45.0
SP883,7,77,Yes,7,4,69.0
SP9028,1,70,Yes,6,9,47.0
SP6013,7,43,No,4,2,33.0
SP9455,2,75,Yes,8,2,54.0
SP554,1,66,No,6,8,43.0
SP6092,3,56,No,7,6,36.0
SP4963,4,50,Yes,8,5,34.0
SP4467,8,95,No,9,4,92.0
SP8120,1,87,Yes,8,6,62.0
SP7441,5,91,Yes,9,5,78.0
SP8920,3,48,Yes,5,3,23.0
SP2284,1,96,Yes,5,1,70.0
SP5593,4,99,Yes,6,1,81.0
SP8318,6,71,Yes,8,7,59.0
SP1811,1,96,No,8,5,72.0
SP3002,6,76,Yes,7,8,64.0
SP441,9,56,No,8,5,55.0
SP1403,4,68,Yes,9,7,56.0
SP3691,1,53,Yes,6,2,27.0
SP1107,4,89,Yes,6,2,72.0
SP641,9,75,Yes,7,9,78.0
SP8387,1,49,Yes,4,5,22.0
SP2803,4,52,Yes,9,0,36.0
SP5567,3,75,Yes,5,8,55.0
SP8692,9,77,Yes,9,7,73.0
SP1515,2,77,Yes,4,8,53.0
SP4238,9,58,No,8,2,55.0
SP8933,8,63,Yes,9,8,62.0
SP29,4,55,Yes,5,5,39.0
SP9469,1,99,Yes,9,8,77.0
SP6144,9,91,Yes,7,1,86.0
SP4079,5,65,No,8,4,52.0
SP3910,6,69,No,5,4,60.0
SP9370,3,80,No,7,7,59.0
SP3630,7,74,No,9,1,63.0
SP2869,4,77,No,5,9,56.0
SP971,8,57,No,6,7,52.0
SP894,5,44,No,8,0,27.0
SP1698,1,71,No,6,6,42.0
SP6216,3,97,Yes,5,9,78.0
SP5928,2,62,No,5,1,37.0
SP5556,8,61,Yes,4,2,51.0
SP222,3,86,No,9,0,64.0
SP9367,8,90,Yes,6,8,88.0
SP8767,5,99,Yes,4,0,86.0
SP4165,9,87,No,7,7,87.0
SP3123,1,84,Yes,9,7,58.0
SP4922,5,62,No,4,2,49.0
SP2520,4,45,Yes,7,0,28.0
SP8985,2,55,No,8,1,29.0
SP5683,4,92,No,7,8,77.0
SP5998,2,63,No,4,3,39.0
SP897,5,56,No,7,1,42.0
SP1057,6,40,Yes,8,0,29.0
SP9598,7,70,Yes,7,1,59.0
SP1221,6,63,Yes,4,8,51.0
SP8111,2,88,Yes,4,8,67.0
SP4808,1,94,No,4,5,67.0
SP4694,5,49,No,9,7,36.0
SP5679,5,79,No,9,8,64.0
SP6637,8,58,Yes,5,3,51.0
SP8696,9,80,Yes,4,8,78.0
SP58,2,52,No,8,4,27.0
SP2200,1,92,No,4,6,66.0
SP1917,4,41,No,7,0,23.0
SP2506,5,97,No,4,2,84.0
SP4864,7,97,Yes,4,9,90.0
SP6118,4,73,Yes,7,0,56.0
SP8973,2,66,No,9,8,43.0
SP6678,4,73,No,7,1,57.0
SP4574,7,82,No,6,0,71.0
SP7994,4,89,Yes,5,2,72.0
SP3853,1,87,No,8,9,62.0
SP5183,5,79,Yes,9,2,65.0
SP8198,9,93,Yes,9,6,92.0
SP454,6,92,No,8,9,80.0
SP4974,2,64,No,5,2,39.0
SP4946,7,56,Yes,8,3,49.0
SP7498,6,79,No,6,9,70.0
SP4697,2,70,Yes,7,9,49.0
SP6428,2,45,Yes,6,0,19.0
SP1290,3,85,No,8,0,64.0
SP8774,8,96,No,6,6,89.0
SP2664,3,81,No,4,2,58.0
SP6416,4,78,No,9,5,67.0
SP4830,5,55,Yes,6,8,40.0
SP2142,1,69,Yes,5,1,42.0
SP3716,6,81,No,4,9,71.0
SP9110,8,79,Yes,9,9,76.0
SP7000,9,63,No,8,2,59.0
SP9067,7,94,Yes,4,4,84.0
SP4287,5,91,Yes,5,5,74.0
SP1447,4,78,No,8,3,61.0
SP8180,6,65,No,5,0,50.0
SP8255,3,51,No,6,5,28.0
SP1370,6,71,No,5,0,58.0
SP9487,2,55,Yes,6,7,32.0
SP7203,4,94,Yes,4,3,75.0
SP6523,1,89,No,8,8,66.0
SP1948,8,42,Yes,6,8,36.0
SP6821,1,63,Yes,9,2,39.0
SP1506,2,46,Yes,7,7,21.0
SP3911,4,53,Yes,8,1,37.0
SP5177,1,94,Yes,8,6,70.0
SP8888,4,51,Yes,4,0,30.0
SP7114,1,93,Yes,8,0,68.0
SP3208,3,55,Yes,5,2,32.0
SP6662,3,62,No,5,6,42.0
SP1884,4,93,No,7,3,80.0
SP1875,2,45,No,9,0,21.0
SP8005,8,66,No,5,6,61.0
SP309,3,72,No,7,1,50.0
SP3502,3,86,Yes,4,8,69.0
SP1190,1,93,Yes,6,8,68.0
SP9552,8,47,No,5,0,38.0
SP3836,2,44,Yes,7,4,19.0
SP8967,9,88,No,8,2,84.0
SP2681,1,60,No,7,0,36.0
SP4774,6,83,Yes,4,7,69.0
SP7355,4,56,No,6,6,37.0
SP2157,2,49,Yes,6,7,27.0
SP6887,4,45,No,9,1,25.0
SP7187,8,93,No,7,3,86.0
SP8943,5,40,Yes,6,7,26.0
SP9660,3,63,Yes,9,0,44.0
SP2814,2,63,No,4,3,37.0
SP1980,9,74,Yes,4,4,70.0
SP1620,2,50,Yes,9,5,26.0
SP9999,1,61,Yes,4,0,30.0
SP5365,7,70,Yes,9,3,63.0
SP5949,7,65,Yes,6,7,56.0
SP9854,7,46,No,8,9,38.0
SP7920,9,45,No,7,4,42.0
SP4650,7,73,No,7,5,65.0
SP5946,2,78,Yes,5,3,53.0
SP4892,7,43,No,5,2,34.0
SP7977,1,85,Yes,5,5,60.0
SP469,6,92,No,4,9,79.0
SP270,9,63,Yes,5,5,58.0
SP9177,1,41,No,7,3,12.0
SP2770,8,77,Yes,7,9,70.0
SP3020,9,79,No,4,5,73.0
SP4411,2,43,Yes,4,0,18.0
SP1162,4,43,No,8,6,25.0
SP2555,8,45,No,6,0,39.0
SP653,9,43,No,7,9,43.0
SP4380,2,84,No,6,4,60.0
SP7881,7,56,No,4,5,46.0
SP2411,6,97,No,7,0,87.0
SP574,6,42,Yes,5,3,29.0
SP2060,1,68,No,6,4,39.0
SP3520,6,70,No,9,1,59.0
SP6510,8,77,Yes,7,0,70.0
SP4803,9,63,Yes,7,0,58.0
SP3452,1,56,Yes,4,6,31.0
SP3370,8,41,Yes,4,4,32.0
SP510,6,53,Yes,9,2,43.0
SP241,5,50,No,5,5,36.0
SP4409,5,40,Yes,4,5,25.0
SP1568,7,57,Yes,7,7,49.0
SP6278,9,77,No,5,8,73.0
SP4490,3,58,No,5,8,40.0
SP2508,1,54,Yes,8,8,31.0
SP8904,1,49,No,4,2,21.0
SP4269,7,70,No,7,3,61.0
SP4887,2,97,Yes,8,7,75.0
SP1712,5,77,No,4,2,63.0
SP9716,5,94,Yes,5,1,78.0
SP8601,5,83,No,6,5,70.0
SP5419,3,70,Yes,8,8,50.0
SP8130,4,58,Yes,4,5,41.0
SP8685,7,84,Yes,7,6,77.0
SP4108,8,41,Yes,8,1,35.0
SP4191,1,64,No,7,2,35.0
SP3942,5,63,No,9,7,51.0
SP863,2,62,Yes,9,4,40.0
SP8362,9,78,No,8,8,79.0
SP7956,3,48,No,5,1,28.0
SP9861,9,69,No,9,9,64.0
SP9773,5,52,No,4,9,36.0
SP5011,5,89,Yes,8,2,75.0
SP330,2,47,No,6,8,21.0
SP368,2,84,No,8,0,62.0
SP1018,5,48,Yes,8,1,35.0
SP9581,7,48,Yes,5,5,38.0
SP2517,5,77,No,9,1,59.0
SP8258,6,71,No,7,9,63.0
SP5711,1,69,No,7,0,40.0
SP1772,7,98,Yes,7,1,90.0
SP5580,5,58,No,9,5,44.0
SP6158,4,90,Yes,5,0,73.0
SP2749,4,77,No,4,9,59.0
SP770,8,61,No,6,1,51.0
SP988,3,52,Yes,5,3,33.0
SP6316,6,98,No,4,5,87.0
SP658,9,93,Yes,4,4,89.0
SP1233,8,62,No,9,8,62.0
SP4711,7,80,Yes,4,8,71.0
SP8799,3,41,Yes,4,1,15.0
SP5257,8,63,No,8,7,59.0
SP8625,7,69,Yes,4,1,60.0
SP9233,1,40,Yes,9,6,15.0
SP1179,7,56,No,9,5,48.0
SP2205,4,81,No,7,0,61.0
SP6441,5,71,No,9,6,59.0
SP2197,5,54,No,5,0,38.0
SP5174,3,47,No,9,4,25.0
SP5241,5,99,No,4,9,83.0
SP4981,5,56,Yes,8,9,45.0
SP3296,1,59,No,4,8,32.0
SP8444,4,89,Yes,8,6,74.0
SP3428,7,84,Yes,7,3,79.0
SP7972,2,81,No,4,9,62.0
SP2599,4,64,Yes,8,3,48.0
SP2510,6,58,Yes,4,5,48.0
SP9803,2,75,Yes,5,3,53.0
SP3714,8,72,No,4,6,64.0
SP3396,2,98,No,7,1,78.0
SP1418,3,60,Yes,5,1,40.0
SP783,9,50,No,9,9,47.0
SP6892,5,89,No,4,6,69.0
SP623,6,53,Yes,6,3,39.0
SP3692,6,82,No,5,9,73.0
SP7318,9,97,No,9,7,97.0
